"","Title","Date","Prize","URL"
"6183","標題[賣/台北] iPhone6 64GB(金色)","時間Mon Dec 21 19:16:50 2015","[交易價格]：15000","https://www.ptt.cc/bbs/MacShop/M.1450696612.A.B74.html"
"6184","標題[賣/台中] iphone5s 16g/32g 金  各一隻","時間Mon Dec 21 19:19:34 2015","[交易價格]：售出","https://www.ptt.cc/bbs/MacShop/M.1450696776.A.CD7.html"
"6185","標題[賣/全國] new ipad 16G wifi 白色","時間Mon Dec 21 19:19:46 2015","[交易價格]：$5500","https://www.ptt.cc/bbs/MacShop/M.1450696788.A.2B7.html"
"6186","標題[賣/台北] 二手 iPhone 6  64g  金  整新機","時間Mon Dec 21 19:32:19 2015","[交易價格]：17800","https://www.ptt.cc/bbs/MacShop/M.1450697542.A.3A4.html"
"6187","標題[賣/全國] iPhone 6s 64G(銀) 全新未拆台灣貨","時間Mon Dec 21 19:35:12 2015","[交易價格]：25500元","https://www.ptt.cc/bbs/MacShop/M.1450697715.A.818.html"
"6188","標題[賣/台北] iPhone 5s 16g 銀","時間Mon Dec 21 19:36:04 2015","[交易價格]：5500元","https://www.ptt.cc/bbs/MacShop/M.1450697768.A.36F.html"
"6189","標題[賣/台北] 二手13.3MacBookPro視網膜/128G/8G ","時間Mon Dec 21 19:37:37 2015","[交易價格]：32,000","https://www.ptt.cc/bbs/MacShop/M.1450697860.A.398.html"
"6190","標題[賣/台北] iPhone 6 Plus 64g 太空灰 整新機","時間Mon Dec 21 19:39:02 2015","[交易價格]：19000","https://www.ptt.cc/bbs/MacShop/M.1450697944.A.2F6.html"
"6191","標題[賣/台北]  iPhone 6 Plus 16g 灰","時間Mon Dec 21 19:47:06 2015","[交易價格]：17000","https://www.ptt.cc/bbs/MacShop/M.1450698429.A.898.html"
"6192","標題[賣/新北] MacBook Pro Retina 13 吋 8G/256","時間Mon Dec 21 20:12:30 2015","[交易價格]：$41999","https://www.ptt.cc/bbs/MacShop/M.1450699953.A.27E.html"
"6193","標題[賣/台北] 2015 MBPR13"" 2.7/16G/128G SSD","時間Mon Dec 21 20:29:02 2015","[交易價格]： 52000","https://www.ptt.cc/bbs/MacShop/M.1450700945.A.3D5.html"
"6194","標題[賣/新竹] (取貨付款) iPad Air2 64G wifi 灰","時間Mon Dec 21 20:47:00 2015","[交易價格] ：12900","https://www.ptt.cc/bbs/MacShop/M.1450702023.A.161.html"
"6195","標題[賣/台北] 售 iPad mini 16G WIFI ","時間Mon Dec 21 20:59:00 2015","[交易價格]：3200","https://www.ptt.cc/bbs/MacShop/M.1450702743.A.44B.html"
"6196","標題[賣/新竹] Magsafe 60W L型 Macbook pro適用","時間Mon Dec 21 21:19:39 2015","[交易價格]：1400","https://www.ptt.cc/bbs/MacShop/M.1450703982.A.62A.html"
"6197","標題[賣/台南] iPhone6s 64G 玫瑰金 高機率台積 ","時間Mon Dec 21 21:24:29 2015","[交易價格]：26500","https://www.ptt.cc/bbs/MacShop/M.1450704271.A.0FB.html"
"6198","標題[賣/台北] iPhone5 32G 黑色","時間Mon Dec 21 21:30:52 2015","[交易價格]： 4500","https://www.ptt.cc/bbs/MacShop/M.1450704658.A.E6C.html"
"6199","標題[賣/新北] 全新Apple Earpods耳機","時間Mon Dec 21 21:47:24 2015","[交易價格]：450","https://www.ptt.cc/bbs/MacShop/M.1450705646.A.EFB.html"
"6200","標題[賣/台南] iPhone 6S Plus 64G 玫瑰金(全新) ","時間Mon Dec 21 21:55:05 2015","[交易價格]：30000，誠可小議","https://www.ptt.cc/bbs/MacShop/M.1450706107.A.9DB.html"
"6201","標題[賣/雙北] SNAP! PRO iPhone照相手機殼 (6/6s用)","時間Mon Dec 21 22:01:16 2015","[交易價格]：1200","https://www.ptt.cc/bbs/MacShop/M.1450706485.A.164.html"
"6202","標題[賣/台北] iPhone 5s 16g 金 附殼","時間Mon Dec 21 22:08:26 2015","[交易價格]：7000 不接受面交時殺價","https://www.ptt.cc/bbs/MacShop/M.1450706909.A.F25.html"
"6203","[交易價格]：18000元","https://www.ptt.cc/bbs/MacShop/M.1450706951.A.0AF.html","[交易價格]：18000元","https://www.ptt.cc/bbs/MacShop/M.1450706951.A.0AF.html"
"6204","標題[賣/雙北] iPhone5 全新整新機 32G 黑灰色","時間Mon Dec 21 22:10:13 2015","[交易價格]：已售出","https://www.ptt.cc/bbs/MacShop/M.1450707015.A.961.html"
"6205","標題[賣/北部] iPhone 6s plus 64g 玫瑰金 6s+","時間Mon Dec 21 22:12:11 2015","[交易價格]：29500","https://www.ptt.cc/bbs/MacShop/M.1450707137.A.2F9.html"
"6206","標題[賣/新竹] mac mini Server 2010","時間Mon Dec 21 22:22:12 2015","[交易價格]：8000","https://www.ptt.cc/bbs/MacShop/M.1450707734.A.B36.html"
"6207","標題[賣/高雄］iPhone 6s 64g 玫瑰金","時間Mon Dec 21 22:23:31 2015","[交易價格]：26000","https://www.ptt.cc/bbs/MacShop/M.1450707814.A.4A2.html"
"6208","標題[賣/高雄] 全新iphone 6s 16g 玫瑰金19900 ","時間Mon Dec 21 22:31:09 2015","[交易價格]：19900","https://www.ptt.cc/bbs/MacShop/M.1450708271.A.7B0.html"
"6209","[交易價格]：27500元","https://www.ptt.cc/bbs/MacShop/M.1450708574.A.262.html","[交易價格]：27500元","https://www.ptt.cc/bbs/MacShop/M.1450708574.A.262.html"
"6210","標題[賣/台北] 二手mini2 wifi 32g","時間Mon Dec 21 22:37:43 2015","[交易價格]：$8200","https://www.ptt.cc/bbs/MacShop/M.1450708665.A.64A.html"
"6211","標題[賣/台北] iPhone6 plus 128 銀 售出","時間Mon Dec 21 22:55:13 2015","[交易價格]：22000","https://www.ptt.cc/bbs/MacShop/M.1450709716.A.12B.html"
"6212","標題[賣/台北] 全新apple watch 42mm 玫瑰金/深藍","時間Mon Dec 21 23:27:55 2015","[交易價格]：11000/每之","https://www.ptt.cc/bbs/MacShop/M.1450711678.A.E99.html"
"6213","標題[賣/苗栗] iphone 6s (plus)所有機型遠傳續約 ","時間Mon Dec 21 23:29:35 2015","[交易價格]：apple官方價格便宜3000","https://www.ptt.cc/bbs/MacShop/M.1450711777.A.43A.html"
"6214","標題[賣/台北] iPhone 6 16g 金色","時間Mon Dec 21 23:34:25 2015","[交易價格]：10000","https://www.ptt.cc/bbs/MacShop/M.1450712068.A.8F4.html"
"6215","標題[賣/台北] New iPad(iPad3)WiFi+Cellular 32GB白","時間Mon Dec 21 23:39:14 2015","[交易價格]：4500 (已售出)","https://www.ptt.cc/bbs/MacShop/M.1450712357.A.EC3.html"
"6216","標題[賣/桃園] iphone 4s 16g 白","時間Mon Dec 21 23:54:15 2015","[交易價格]：2000","https://www.ptt.cc/bbs/MacShop/M.1450713257.A.56E.html"
"6217","標題[賣/台南] 全新iphone 6s 64GB 玫瑰金 ","時間Tue Dec 22 00:01:04 2015","[交易價格]：$25500","https://www.ptt.cc/bbs/MacShop/M.1450713666.A.97F.html"
"6218","標題[賣/台南]  全新 iphone 6s 64GB 金","時間Tue Dec 22 00:03:13 2015","[交易價格]：$25200","https://www.ptt.cc/bbs/MacShop/M.1450713795.A.870.html"
"6219","標題[賣/台南] 全新iphone 6s plus 64g 金","時間Tue Dec 22 00:12:44 2015","[交易價格]：$28900","https://www.ptt.cc/bbs/MacShop/M.1450714366.A.B44.html"
"6220","標題[賣/台北] 全新 Apple TV 4 32G","時間Tue Dec 22 00:24:04 2015","[交易價格]：4700 (不含運費)","https://www.ptt.cc/bbs/MacShop/M.1450715046.A.26D.html"
"6221","標題[賣/台北] iPhone6 64g 太空灰 (整新機)","時間Tue Dec 22 00:37:03 2015","[交易價格]：$15000","https://www.ptt.cc/bbs/MacShop/M.1450715826.A.2CF.html"
"6222","標題[賣/台北 ]全新 macbook air 13'' 2015年版","時間Tue Dec 22 00:37:04 2015","[交易價格]：28000","https://www.ptt.cc/bbs/MacShop/M.1450715829.A.18D.html"
"6223","標題[賣/台北] iPhone 5 16G 銀白 附贈保護殼","時間Tue Dec 22 00:45:56 2015","[交易價格]：NT$4200","https://www.ptt.cc/bbs/MacShop/M.1450716358.A.E6D.html"
"6224","標題[賣/台中 ] 二手iPhone 6 16G金（已過保）","時間Tue Dec 22 00:47:19 2015","[交易價格]：$10,000 （已售出）","https://www.ptt.cc/bbs/MacShop/M.1450716443.A.066.html"
"6225","標題[賣/台北] 全新Ipad mini4 64G LTE版本銀白","時間Tue Dec 22 00:49:25 2015","[交易價格]：17,500","https://www.ptt.cc/bbs/MacShop/M.1450716568.A.EB5.html"
"6226","標題[賣/高雄] 全新 APPLE 蘋果(線 耳機 旅充 保護貼","時間Tue Dec 22 01:16:57 2015","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1450718220.A.6AD.html"
"6227","標題[賣/台北] 美國iTunes實體卡 $25=670","時間Tue Dec 22 01:35:00 2015","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1450719303.A.42D.html"
"6228","標題[賣/台北] iphone 6s 64g 玫瑰金","時間Tue Dec 22 01:50:00 2015","[交易價格]：25900","https://www.ptt.cc/bbs/MacShop/M.1450720202.A.1EA.html"
"6229","標題[賣/新竹] iPhone 6s 64G 銀色 全新未拆","時間Tue Dec 22 02:20:51 2015","[交易價格]：6s 26000","https://www.ptt.cc/bbs/MacShop/M.1450722054.A.A7B.html"
"6230","標題[已售出] iPhone 6s Plus 16G 玫瑰金","時間Tue Dec 22 04:30:37 2015","[交易價格]：$22000","https://www.ptt.cc/bbs/MacShop/M.1450729840.A.A20.html"
"6231","標題[賣/台北] iphone 5 16GB 整新機(已售出)","時間Tue Dec 22 06:30:50 2015","[交易價格]：5200元","https://www.ptt.cc/bbs/MacShop/M.1450737053.A.F1D.html"
"6232","標題[賣/ ] iPhone 6+ Plus 金 64G 保固內","時間Tue Dec 22 07:06:08 2015","[交易價格]：19000","https://www.ptt.cc/bbs/MacShop/M.1450739173.A.522.html"
"6233","標題[賣/全省] Macbook Air 2012 4G/256G/i5 13吋","時間Tue Dec 22 08:38:27 2015","[交易價格]：22000","https://www.ptt.cc/bbs/MacShop/M.1450744710.A.CE0.html"
"6234","標題[賣/ ] iPad Pro 128GB 金色全新僅拆封檢查","時間Tue Dec 22 08:57:46 2015","[交易價格]：29990","https://www.ptt.cc/bbs/MacShop/M.1450745869.A.84E.html"
"6235","標題[賣/台中]二手iPhone 5s 16G 金色","時間Tue Dec 22 09:35:48 2015","[交易價格]：5000元","https://www.ptt.cc/bbs/MacShop/M.1450748152.A.D70.html"
"6236","標題[賣/台北］ 二手Apple Watch 38mm 白色","時間Tue Dec 22 09:55:19 2015","[交易價格]：$7500（有含多項配件，暫不議價）","https://www.ptt.cc/bbs/MacShop/M.1450749322.A.A2E.html"
"6237","標題[賣/台北] MacBook Pro 15吋 全新 57000","時間Tue Dec 22 10:09:04 2015","[交易價格]：57000","https://www.ptt.cc/bbs/MacShop/M.1450750147.A.9A1.html"
"6238","標題[賣/台中] iphone4s 32G (白色)(降價重PO)","時間Tue Dec 22 10:34:13 2015","[交易價格]：3000","https://www.ptt.cc/bbs/MacShop/M.1450751656.A.B62.html"
"6239","標題[賣/全國] iphone6s 全新豆腐頭 傳輸線 earpads","時間Tue Dec 22 10:45:49 2015","[交易價格]：1200 含運","https://www.ptt.cc/bbs/MacShop/M.1450752351.A.568.html"
"6240","標題[賣/全台] 第一專賣-美國iTunes Store Gift Card","時間Tue Dec 22 11:11:14 2015"," [交易價格]","https://www.ptt.cc/bbs/MacShop/M.1450753879.A.2E8.html"
"6241","標題[賣/高雄] iPhone 6S+ 64G 玫瑰金 可貼換","時間Tue Dec 22 11:12:43 2015","[交易價格]：30000","https://www.ptt.cc/bbs/MacShop/M.1450753966.A.346.html"
"6242","標題[賣/高雄] Apple Watch 42mm 灰/玫瑰金/午夜藍","時間Tue Dec 22 11:14:40 2015","[交易價格]：12000含運","https://www.ptt.cc/bbs/MacShop/M.1450754083.A.384.html"
"6243","標題[賣/台中] iPad mini 4 16G wifi 太空灰  重PO ","時間Tue Dec 22 11:19:17 2015","[交易價格]：$11000","https://www.ptt.cc/bbs/MacShop/M.1450754359.A.44E.html"
"6244","標題[賣/高雄] Mac Mini 2012late","時間Tue Dec 22 11:20:32 2015","[交易價格]：主機、鍵盤、滑鼠15000，螢幕另加1500。","https://www.ptt.cc/bbs/MacShop/M.1450754435.A.A70.html"
"6245","標題[賣/ ] ","時間Tue Dec 22 11:41:35 2015","[交易價格]：7000 可小議 大刀勿來","https://www.ptt.cc/bbs/MacShop/M.1450755698.A.5F4.html"
"6246","標題[賣/全國] 全新未拆EarPods耳機","時間Tue Dec 22 11:53:31 2015","[交易價格]：面交450店到店500","https://www.ptt.cc/bbs/MacShop/M.1450756414.A.07A.html"
"6247","標題[賣/新北] iPhone6 的全新配件 充電器傳輸線耳機","時間Tue Dec 22 11:55:32 2015","[交易價格]：傳輸線 380  充電頭350  耳機500  (請別浪費時間議價..)","https://www.ptt.cc/bbs/MacShop/M.1450756539.A.1FF.html"
"6248","標題[賣/台北] iPhone 6 16g 二手 金色","時間Tue Dec 22 12:29:30 2015","[交易價格]：12000","https://www.ptt.cc/bbs/MacShop/M.1450758572.A.845.html"
"6249","標題[賣/台北] iPhone 6s 16G 玫瑰金","時間Tue Dec 22 12:31:32 2015","[交易價格]：$21500","https://www.ptt.cc/bbs/MacShop/M.1450758695.A.BA9.html"
"6250","標題[賣/新竹台北] 二手ipad air 32GB LTE 黑","時間Tue Dec 22 12:40:26 2015","[交易價格]：9,000","https://www.ptt.cc/bbs/MacShop/M.1450759229.A.677.html"
"6251","標題[賣/基北] iphone4 16G 黑色","時間Tue Dec 22 13:41:48 2015","[交易價格]：$1200 運費自理 (誠可議)","https://www.ptt.cc/bbs/MacShop/M.1450762910.A.022.html"
"6252","標題[賣/ ]","時間Tue Dec 22 14:01:40 2015","[交易價格]：7300","https://www.ptt.cc/bbs/MacShop/M.1450764102.A.409.html"
"6253","[交易價格]：$11500","https://www.ptt.cc/bbs/MacShop/M.1450764167.A.610.html","[交易價格]：$11500","https://www.ptt.cc/bbs/MacShop/M.1450764167.A.610.html"
"6254","標題[賣/ 中壢]  iPhone 4s 32g 黑","時間Tue Dec 22 15:22:32 2015","[交易價格]：2500 可小議","https://www.ptt.cc/bbs/MacShop/M.1450768955.A.559.html"
"6255","標題[賣/台北] iPhone 6 Plus 64G 金","時間Tue Dec 22 15:33:53 2015","[交易價格]：NT.17500","https://www.ptt.cc/bbs/MacShop/M.1450769637.A.8D0.html"
"6256","標題[賣/全省] MacBook Pro Retina 13"" 2012 Late","時間Tue Dec 22 15:34:13 2015","[交易價格]：27,000","https://www.ptt.cc/bbs/MacShop/M.1450769659.A.322.html"
"6257","標題[賣/新北] IPHONE6 64G 銀 只用三個月","時間Tue Dec 22 15:50:02 2015","[交易價格]：已售出","https://www.ptt.cc/bbs/MacShop/M.1450770605.A.983.html"
"6258","標題[賣/桃園] Macbook Pro Retina ,13' 2015","時間Tue Dec 22 16:21:44 2015","[交易價格]：35000","https://www.ptt.cc/bbs/MacShop/M.1450772508.A.A94.html"
"6259","標題[賣/新竹台北] 二手iPad Air2 64G金 wifi版 極新","時間Tue Dec 22 16:21:42 2015","[交易價格]：售出","https://www.ptt.cc/bbs/MacShop/M.1450772514.A.6C5.html"
"6260","標題[賣/新竹] iPad Air 32GB WiFi 太空灰","時間Tue Dec 22 17:03:22 2015","[交易價格]： 面交 8600, 宅配 8700","https://www.ptt.cc/bbs/MacShop/M.1450775004.A.D50.html"
"6261","標題[賣/台北]  2015MBP 13' 8G 256","時間Tue Dec 22 17:13:18 2015","[交易價格]：46000","https://www.ptt.cc/bbs/MacShop/M.1450775600.A.B1B.html"
"6262","標題[賣/台北] 全新iphone earpod耳機","時間Tue Dec 22 17:17:43 2015","[交易價格]：450元","https://www.ptt.cc/bbs/MacShop/M.1450775865.A.E25.html"
"6263","標題[賣/新竹] 全新未拆EarPods","時間Tue Dec 22 17:24:35 2015","[交易價格]：400元","https://www.ptt.cc/bbs/MacShop/M.1450776277.A.6D5.html"
"6264","標題[賣/台北] iPad 3 / the New iPad 16G WIFI版","時間Tue Dec 22 17:46:13 2015","[交易價格]：5000元","https://www.ptt.cc/bbs/MacShop/M.1450777579.A.8C2.html"
"6265","標題[賣/台北] iphone6+ plus 64g 金色 ","時間Tue Dec 22 17:57:17 2015","[交易價格]：16800","https://www.ptt.cc/bbs/MacShop/M.1450778239.A.7DE.html"
"6266","標題賣/台北 iphone 4s 黑 16g 八成新","時間Tue Dec 22 17:59:55 2015","[交易價格]：1800","https://www.ptt.cc/bbs/MacShop/M.1450778398.A.FD6.html"
"6267","標題[賣/台北] 全新MacBook air 13吋 2015 $28000","時間Tue Dec 22 18:04:47 2015","[交易價格]：$28000","https://www.ptt.cc/bbs/MacShop/M.1450778690.A.065.html"
"6268","標題[賣/雲林台中] 全新Macbook air 11.1吋 ","時間Tue Dec 22 18:17:16 2015","◎交易價格: 26500","https://www.ptt.cc/bbs/MacShop/M.1450779438.A.C92.html"
"6269","標題[賣/台北] ipad air 16gb 銀白 ","時間Tue Dec 22 18:44:18 2015","[交易價格]：7500","https://www.ptt.cc/bbs/MacShop/M.1450781060.A.C3E.html"
"6270","標題[賣/高雄] New MackBook 12"" 8GB 256GB","時間Tue Dec 22 19:03:11 2015","[交易價格]：NTD 34,500","https://www.ptt.cc/bbs/MacShop/M.1450782193.A.111.html"
"6271","標題[賣/高雄] iPhone原廠白豆腐/傳輸線/耳機 (降價)","時間Tue Dec 22 19:43:47 2015","[交易價格]：面交950/郵寄970","https://www.ptt.cc/bbs/MacShop/M.1450784630.A.80D.html"
"6272","標題[賣/全國] iphone 6 plus 64g 金色 ","時間Tue Dec 22 20:11:15 2015","[交易價格]：19500","https://www.ptt.cc/bbs/MacShop/M.1450786280.A.16B.html"
"6273","標題[賣/台北] 2015 iMac/mini/Pro/TV4 台灣版全新未","時間Tue Dec 22 20:19:30 2015","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1450786772.A.C55.html"
"6274","標題[賣/高雄] 9.99成新 Macbook Air 13""","時間Tue Dec 22 20:27:51 2015","[交易價格]：28000 元","https://www.ptt.cc/bbs/MacShop/M.1450787274.A.689.html"
"6275","標題[賣/雙北] 犀牛盾 組合包 綠 iPhone 6 / 6s","時間Tue Dec 22 21:08:46 2015","[交易價格]：$700","https://www.ptt.cc/bbs/MacShop/M.1450789729.A.399.html"
"6276","標題[賣/台北] iPad mini 1代 16g wifi 灰黑 ","時間Tue Dec 22 21:19:13 2015","[交易價格]：3700","https://www.ptt.cc/bbs/MacShop/M.1450790356.A.C56.html"
"6277","標題[賣/台北] iPhone 6 16G 灰 保固內 12,900元 已售出","時間Tue Dec 22 21:23:06 2015","[交易價格]：12,900元","https://www.ptt.cc/bbs/MacShop/M.1450790588.A.891.html"
"6278","標題[賣/台北] iphone 6s 64g 金色","時間Tue Dec 22 21:26:35 2015","[交易價格]：25000","https://www.ptt.cc/bbs/MacShop/M.1450790798.A.03E.html"
"6279","標題[賣/新竹桃園]ipad mini 4 64GB WiFi 銀","時間Tue Dec 22 21:33:00 2015","[交易價格]：$14500","https://www.ptt.cc/bbs/MacShop/M.1450791183.A.DCD.html"
"6280","標題[賣/新竹] iphone 6s Plus 64G 玫瑰金 ","時間Tue Dec 22 21:50:35 2015","[交易價格]：29000","https://www.ptt.cc/bbs/MacShop/M.1450792237.A.5AD.html"
"6281","標題[賣/全國] 全新2015 MacBook Air 11 128GB","時間Tue Dec 22 22:04:39 2015","[交易價格]：購入價28900售25500","https://www.ptt.cc/bbs/MacShop/M.1450793082.A.944.html"
"6282","標題[賣/台中] Kamera MFi認證Lightning 8pin傳輸線","時間Tue Dec 22 22:07:50 2015","[交易價格]：共4條，一條160，四條600","[交易價格]：只有一條330"
"6283","標題[賣/台南] 2015 MBPR'13 256GB 9.9成新","時間Tue Dec 22 22:17:36 2015","[交易價格]：41000含運","https://www.ptt.cc/bbs/MacShop/M.1450793859.A.737.html"
"6284","標題[賣/台中] iPhone 6 Plus 64G 金 外觀極新","時間Tue Dec 22 22:53:06 2015","[交易價格]：17300","https://www.ptt.cc/bbs/MacShop/M.1450795989.A.247.html"
"6285","標題[賣/新北] 二手台哥大保固內iphone6黑 64g可jb  ","時間Tue Dec 22 23:06:22 2015","[交易價格]：15500","https://www.ptt.cc/bbs/MacShop/M.1450796792.A.68F.html"
"6286","標題[賣/ ] iphone 5S 16G 太空灰 已過保","時間Tue Dec 22 23:07:43 2015","[交易價格]：6500元","https://www.ptt.cc/bbs/MacShop/M.1450796866.A.37B.html"
"6287","標題[賣/台南] IPAD MINI2 32G 銀 WIFI 無傷整新機","時間Tue Dec 22 23:25:02 2015","[交易價格]：$7500含運費","https://www.ptt.cc/bbs/MacShop/M.1450797904.A.C28.html"
"6288","標題[賣/台南] iphone 5S 16G 金色","時間Tue Dec 22 23:30:34 2015","[交易價格]：6600元含運費","https://www.ptt.cc/bbs/MacShop/M.1450798236.A.D0F.html"
"6289","標題[賣/臺北]2013 MacBook Pro","時間Tue Dec 22 23:35:16 2015","[交易價格]：20000","https://www.ptt.cc/bbs/MacShop/M.1450798518.A.381.html"
"6290","標題[賣/台北] Iphone 5s 16G 金","時間Tue Dec 22 23:38:41 2015","[交易價格]：7000","https://www.ptt.cc/bbs/MacShop/M.1450798724.A.A1A.html"
"6291","標題[賣/高雄] ipad mini4 64G 灰","時間Wed Dec 23 00:04:03 2015","[交易價格]：","https://www.ptt.cc/bbs/MacShop/M.1450800245.A.CB5.html"
"6292","標題[賣/台北] 全新iPhone 6s plus 64G 玫瑰金","時間Wed Dec 23 00:05:03 2015","[交易價格]： 29000","https://www.ptt.cc/bbs/MacShop/M.1450800306.A.357.html"
"6293","標題[賣/台南] iPhone 6S 64G玫瑰金","時間Wed Dec 23 00:06:08 2015","[交易價格]：25800","https://www.ptt.cc/bbs/MacShop/M.1450800370.A.62F.html"
"6294","標題[賣/台北、基隆] Time Capsule 4th 2TB","時間Wed Dec 23 00:06:46 2015","[交易價格]：5000","https://www.ptt.cc/bbs/MacShop/M.1450800408.A.9D2.html"
"6295","標題[賣/全省] iPhone6 64GB 黑","時間Wed Dec 23 00:09:55 2015","[交易價格]：15300 已售出","https://www.ptt.cc/bbs/MacShop/M.1450800597.A.38D.html"
"6296","標題[賣/台北] 二手iPhone 6 64G 銀 神腦貨(保內)","時間Wed Dec 23 00:15:32 2015","[交易價格]：16000","https://www.ptt.cc/bbs/MacShop/M.1450800935.A.B2B.html"
